Date,Price,Open,High,Low,Vol.,Change %
5/10/2013,1.5363,1.545,1.5459,1.5314,,-0.55%
5/9/2013,1.5448,1.5536,1.5587,1.5425,,-0.53%
5/8/2013,1.5531,1.5484,1.5593,1.5471,,0.30%
5/7/2013,1.5484,1.5543,1.5552,1.5448,,-0.37%
5/6/2013,1.5541,1.5573,1.56,1.5521,,-0.19%
5/3/2013,1.5571,1.5536,1.5602,1.5482,,0.24%
5/2/2013,1.5533,1.5555,1.5591,1.5496,,-0.12%
5/1/2013,1.5552,1.5533,1.5606,1.5526,,0.14%
4/30/2013,1.5531,1.55,1.5567,1.5469,,0.21%
4/29/2013,1.5499,1.5486,1.5547,1.5476,,0.14%
4/26/2013,1.5478,1.5434,1.5499,1.5419,,0.30%
4/25/2013,1.5432,1.5267,1.5482,1.5264,,1.08%
4/24/2013,1.5267,1.5239,1.5288,1.5226,,0.20%
4/23/2013,1.5237,1.5293,1.5299,1.5198,,-0.36%
4/22/2013,1.5292,1.5234,1.5294,1.5204,,0.41%
4/19/2013,1.523,1.528,1.5368,1.5223,,-0.32%
4/18/2013,1.5279,1.5239,1.5313,1.5218,,0.28%
4/17/2013,1.5236,1.5362,1.5378,1.5217,,-0.81%
4/16/2013,1.536,1.5286,1.5381,1.5273,,0.50%
4/15/2013,1.5283,1.5347,1.5385,1.5269,,-0.38%
4/12/2013,1.5341,1.5385,1.5411,1.534,,-0.27%
4/11/2013,1.5382,1.5333,1.5413,1.5318,,0.35%
4/10/2013,1.5329,1.5324,1.5345,1.5293,,0.05%
4/9/2013,1.5321,1.5257,1.5343,1.5248,,0.45%
4/8/2013,1.5252,1.5306,1.5352,1.5239,,-0.53%
4/5/2013,1.5333,1.5236,1.5364,1.5199,,0.66%
4/4/2013,1.5233,1.5128,1.5246,1.5034,,0.70%
4/3/2013,1.5127,1.5103,1.516,1.5075,,0.17%
4/2/2013,1.5102,1.5229,1.526,1.5099,,-0.82%
4/1/2013,1.5227,1.5208,1.5243,1.5178,,0.17%
3/29/2013,1.5201,1.5194,1.5221,1.5177,,0.06%
3/28/2013,1.5192,1.5131,1.5202,1.5112,,0.41%
3/27/2013,1.513,1.5159,1.5183,1.5093,,-0.19%
3/26/2013,1.5159,1.5177,1.5208,1.5135,,-0.09%
3/25/2013,1.5173,1.5233,1.5269,1.5143,,-0.37%
3/22/2013,1.5229,1.5172,1.5249,1.5166,,0.38%
3/21/2013,1.5171,1.5099,1.5211,1.5088,,0.50%
3/20/2013,1.5095,1.5099,1.5187,1.5027,,-0.01%
3/19/2013,1.5097,1.5107,1.5145,1.5072,,-0.05%
3/18/2013,1.5104,1.5114,1.5145,1.5073,,-0.06%
3/15/2013,1.5113,1.5083,1.5178,1.5068,,0.22%
3/14/2013,1.508,1.4922,1.512,1.4912,,1.07%
3/13/2013,1.492,1.4902,1.4982,1.4892,,0.12%
3/12/2013,1.4902,1.4916,1.492,1.4831,,-0.07%
3/11/2013,1.4912,1.4918,1.4945,1.4865,,-0.02%
3/8/2013,1.4915,1.5014,1.5048,1.4886,,-0.65%
3/7/2013,1.5012,1.5018,1.5081,1.4967,,-0.03%
3/6/2013,1.5016,1.5126,1.5155,1.5016,,-0.72%
3/5/2013,1.5125,1.5116,1.52,1.5094,,0.07%
3/4/2013,1.5114,1.5032,1.5118,1.5,,0.52%
3/1/2013,1.5036,1.5162,1.5187,1.4985,,-0.82%
2/28/2013,1.516,1.5158,1.5221,1.5149,,0.02%
2/27/2013,1.5157,1.5124,1.5189,1.508,,0.22%
2/26/2013,1.5123,1.5163,1.522,1.5113,,-0.24%
2/25/2013,1.516,1.5134,1.52,1.5072,,0.00%
2/22/2013,1.516,1.5255,1.5321,1.5162,,-0.61%
2/21/2013,1.5253,1.5233,1.5275,1.5136,,0.13%
2/20/2013,1.5233,1.5425,1.5452,1.5193,,-1.23%
2/19/2013,1.5422,1.5466,1.5505,1.5415,,-0.27%
2/18/2013,1.5464,1.5519,1.552,1.5438,,-0.34%
2/15/2013,1.5516,1.5495,1.5551,1.5463,,0.15%
2/14/2013,1.5493,1.5542,1.5543,1.5474,,-0.31%
2/13/2013,1.5541,1.5665,1.569,1.5523,,-0.77%
2/12/2013,1.5662,1.5659,1.5673,1.5572,,0.03%
2/11/2013,1.5657,1.5793,1.5812,1.5652,,-0.88%
2/8/2013,1.5796,1.5717,1.5846,1.5705,,0.52%
2/7/2013,1.5715,1.566,1.5769,1.5645,,0.35%
2/6/2013,1.566,1.566,1.568,1.5631,,0.03%
2/5/2013,1.5656,1.576,1.5806,1.563,,-0.66%
2/4/2013,1.576,1.5693,1.5774,1.5683,,0.45%
2/1/2013,1.569,1.5857,1.588,1.5689,,-1.03%
1/31/2013,1.5854,1.5801,1.5877,1.5774,,0.34%
1/30/2013,1.58,1.5763,1.5818,1.5725,,0.24%
1/29/2013,1.5762,1.5695,1.5774,1.5686,,0.43%
1/28/2013,1.5694,1.5801,1.5802,1.5675,,-0.68%
1/25/2013,1.5801,1.5791,1.5827,1.5747,,0.08%
1/24/2013,1.5788,1.5846,1.5852,1.5755,,-0.35%
1/23/2013,1.5844,1.5838,1.5894,1.5802,,0.04%
1/22/2013,1.5837,1.583,1.5885,1.581,,0.06%
1/21/2013,1.5828,1.5872,1.5894,1.5806,,-0.24%
1/18/2013,1.5866,1.5993,1.6008,1.5854,,-0.78%
1/17/2013,1.5991,1.6006,1.6041,1.5955,,-0.09%
1/16/2013,1.6006,1.6065,1.6082,1.5974,,-0.36%
1/15/2013,1.6064,1.6081,1.6103,1.6032,,-0.07%
1/14/2013,1.6076,1.6129,1.6157,1.6031,,-0.33%
1/11/2013,1.613,1.6168,1.618,1.6088,,-0.22%
1/10/2013,1.6166,1.6023,1.617,1.6004,,0.91%
1/9/2013,1.6021,1.6056,1.6077,1.5992,,-0.21%
1/8/2013,1.6054,1.6115,1.613,1.6029,,-0.36%
1/7/2013,1.6112,1.6073,1.6119,1.6021,,0.26%
1/4/2013,1.6071,1.6107,1.6111,1.601,,-0.22%
1/3/2013,1.6106,1.6256,1.6258,1.609,,-0.92%
1/2/2013,1.6255,1.6249,1.6382,1.6225,,0.07%
1/1/2013,1.6243,1.6253,1.6322,1.6233,,-0.05%
12/31/2012,1.6251,1.6172,1.6275,1.6134,,0.51%
12/28/2012,1.6168,1.6099,1.6172,1.6078,,0.44%
12/27/2012,1.6097,1.6138,1.6204,1.6066,,-0.23%
12/26/2012,1.6134,1.6128,1.6172,1.6107,,0.06%
12/25/2012,1.6125,1.6124,1.6146,1.6124,,0.02%
12/24/2012,1.6121,1.6172,1.6208,1.6101,,-0.30%
12/21/2012,1.617,1.6279,1.6285,1.6151,,-0.66%
12/20/2012,1.6277,1.6247,1.6297,1.6239,,0.20%
12/19/2012,1.6244,1.6252,1.6308,1.6243,,-0.04%
12/18/2012,1.625,1.6204,1.6271,1.6194,,0.30%
12/17/2012,1.6202,1.6186,1.6218,1.6153,,0.23%
12/14/2012,1.6165,1.6113,1.6179,1.6104,,0.35%
12/13/2012,1.6109,1.6149,1.6155,1.6085,,-0.24%
12/12/2012,1.6147,1.6115,1.6172,1.6094,,0.20%
12/11/2012,1.6114,1.6075,1.6123,1.6069,,0.25%
12/10/2012,1.6074,1.6033,1.6098,1.6012,,0.24%
12/7/2012,1.6036,1.6051,1.6063,1.6002,,-0.07%
12/6/2012,1.6048,1.6096,1.6129,1.6039,,-0.30%
12/5/2012,1.6096,1.6103,1.612,1.6082,,-0.03%
12/4/2012,1.6101,1.6092,1.6132,1.6086,,0.08%
12/3/2012,1.6088,1.6012,1.6117,1.6003,,0.49%
11/30/2012,1.601,1.604,1.6064,1.5988,,-0.18%
11/29/2012,1.6039,1.6014,1.605,1.6001,,0.17%
11/28/2012,1.6012,1.6022,1.6027,1.5962,,-0.05%
11/27/2012,1.602,1.6027,1.6058,1.6008,,-0.03%
11/26/2012,1.6025,1.6032,1.604,1.5995,,-0.03%
11/23/2012,1.603,1.5938,1.6052,1.5925,,0.60%
11/22/2012,1.5935,1.5952,1.598,1.5918,,-0.09%
11/21/2012,1.595,1.5926,1.5957,1.5883,,0.15%
11/20/2012,1.5926,1.5909,1.5938,1.5891,,0.13%
11/19/2012,1.5906,1.5885,1.5924,1.5883,,0.14%
11/16/2012,1.5883,1.5867,1.5903,1.5836,,0.11%
11/15/2012,1.5865,1.5841,1.5881,1.5827,,0.16%
11/14/2012,1.5839,1.5871,1.5903,1.5838,,-0.19%
11/13/2012,1.5869,1.5878,1.5917,1.5858,,-0.03%
11/12/2012,1.5874,1.5899,1.5916,1.5863,,-0.12%
11/9/2012,1.5893,1.5983,1.602,1.5888,,-0.54%
11/8/2012,1.598,1.5985,1.6006,1.5928,,-0.03%
11/7/2012,1.5984,1.5999,1.6044,1.5953,,-0.07%
11/6/2012,1.5995,1.598,1.6009,1.5965,,0.11%
11/5/2012,1.5977,1.6022,1.6041,1.5957,,-0.29%
11/2/2012,1.6023,1.6131,1.6136,1.6007,,-0.66%
11/1/2012,1.613,1.6128,1.6176,1.6119,,0.01%
10/31/2012,1.6128,1.6073,1.614,1.6067,,0.35%
10/30/2012,1.6072,1.6035,1.6088,1.602,,0.26%
10/29/2012,1.603,1.6117,1.6125,1.6006,,-0.45%
10/26/2012,1.6103,1.6118,1.6142,1.608,,-0.08%
10/25/2012,1.6116,1.6038,1.6146,1.6026,,0.50%
10/24/2012,1.6036,1.5952,1.6049,1.5935,,0.53%
10/23/2012,1.5951,1.6016,1.6026,1.5912,,-0.38%
10/22/2012,1.6012,1.6007,1.6054,1.599,,0.06%
10/19/2012,1.6003,1.6044,1.6068,1.5997,,-0.25%
10/18/2012,1.6043,1.6149,1.6172,1.6042,,-0.65%
10/17/2012,1.6148,1.6111,1.618,1.6108,,0.24%
10/16/2012,1.611,1.6071,1.6134,1.606,,0.26%
10/15/2012,1.6068,1.6073,1.6084,1.6021,,-0.01%
10/12/2012,1.607,1.6045,1.6098,1.6018,,0.16%
10/11/2012,1.6044,1.6004,1.6056,1.5984,,0.26%
10/10/2012,1.6003,1.6004,1.6036,1.5976,,0.01%
10/9/2012,1.6001,1.6027,1.6048,1.5975,,-0.16%
10/8/2012,1.6026,1.6136,1.6144,1.602,,-0.67%
10/5/2012,1.6134,1.6191,1.6219,1.6122,,-0.35%
10/4/2012,1.619,1.6076,1.6203,1.6073,,0.72%
10/3/2012,1.6074,1.6134,1.6144,1.6066,,-0.36%
10/2/2012,1.6132,1.613,1.6189,1.6124,,0.02%
10/1/2012,1.6128,1.6163,1.6176,1.6108,,-0.22%
9/28/2012,1.6164,1.6235,1.6273,1.6113,,-0.44%
9/27/2012,1.6235,1.6166,1.6245,1.6159,,0.44%
9/26/2012,1.6164,1.6188,1.621,1.6136,,-0.14%
9/25/2012,1.6186,1.6218,1.6269,1.6182,,-0.20%
9/24/2012,1.6219,1.6233,1.6251,1.618,,-0.05%
9/21/2012,1.6227,1.6214,1.6311,1.6212,,0.08%
9/20/2012,1.6214,1.6222,1.6238,1.6163,,-0.04%
9/19/2012,1.622,1.6244,1.6272,1.6185,,-0.14%
9/18/2012,1.6242,1.625,1.6269,1.6221,,-0.02%
9/17/2012,1.6246,1.6217,1.6275,1.621,,0.20%
9/14/2012,1.6213,1.6155,1.6258,1.6143,,0.38%
9/13/2012,1.6152,1.6107,1.6176,1.6082,,0.29%
9/12/2012,1.6106,1.6071,1.6132,1.6063,,0.24%
9/11/2012,1.6068,1.5988,1.6085,1.5983,,0.50%
9/10/2012,1.5988,1.6005,1.6022,1.5959,,-0.11%
9/7/2012,1.6005,1.5932,1.6035,1.5922,,0.46%
9/6/2012,1.5931,1.5902,1.5943,1.5882,,0.20%
9/5/2012,1.5899,1.587,1.5936,1.5825,,0.20%
9/4/2012,1.5868,1.5886,1.5911,1.5858,,-0.11%
9/3/2012,1.5885,1.5867,1.59,1.5849,,0.13%
8/31/2012,1.5864,1.5785,1.5897,1.5776,,0.51%
8/30/2012,1.5784,1.5832,1.5875,1.577,,-0.29%
8/29/2012,1.583,1.5819,1.5856,1.5802,,0.09%
8/28/2012,1.5816,1.5795,1.5838,1.5753,,0.15%
8/27/2012,1.5792,1.5813,1.5829,1.579,,-0.11%
8/24/2012,1.5809,1.5861,1.5871,1.5802,,-0.30%
8/23/2012,1.5857,1.5882,1.5913,1.5856,,-0.14%
8/22/2012,1.588,1.5783,1.5883,1.5768,,0.61%
8/21/2012,1.5783,1.571,1.5805,1.5703,,0.46%
8/20/2012,1.571,1.5696,1.5719,1.5677,,0.08%
8/17/2012,1.5698,1.5734,1.5741,1.5671,,-0.21%
8/16/2012,1.5731,1.5684,1.5746,1.5636,,0.31%
8/15/2012,1.5682,1.5678,1.5703,1.566,,0.04%
8/14/2012,1.5675,1.5684,1.5728,1.5671,,-0.04%
8/13/2012,1.5682,1.5671,1.5718,1.5657,,-0.05%
8/10/2012,1.569,1.564,1.5703,1.5576,,0.34%
8/9/2012,1.5637,1.5657,1.5686,1.5605,,-0.10%
8/8/2012,1.5653,1.5621,1.5678,1.5572,,0.21%
8/7/2012,1.562,1.5604,1.5686,1.5563,,0.12%
8/6/2012,1.5601,1.5648,1.5667,1.5545,,-0.26%
8/3/2012,1.5641,1.5516,1.5658,1.5504,,0.82%
8/2/2012,1.5514,1.5536,1.568,1.549,,-0.14%
8/1/2012,1.5535,1.5679,1.5692,1.5532,,-0.90%
7/31/2012,1.5676,1.5711,1.5731,1.5625,,-0.21%
7/30/2012,1.5709,1.574,1.5755,1.5673,,-0.23%
7/27/2012,1.5746,1.5688,1.5768,1.5665,,0.39%
7/26/2012,1.5685,1.5501,1.5724,1.5469,,1.23%
7/25/2012,1.5495,1.5506,1.5553,1.5458,,-0.06%
7/24/2012,1.5505,1.5506,1.5553,1.5486,,0.00%
7/23/2012,1.5505,1.5606,1.5627,1.5484,,-0.73%
7/20/2012,1.5619,1.5724,1.5726,1.561,,-0.66%
7/19/2012,1.5723,1.5653,1.5737,1.5636,,0.45%
7/18/2012,1.5653,1.5653,1.5669,1.5582,,0.01%
7/17/2012,1.5652,1.5636,1.5679,1.5553,,0.12%
7/16/2012,1.5634,1.557,1.5656,1.5518,,0.40%
7/13/2012,1.5572,1.543,1.5582,1.5412,,0.97%
7/12/2012,1.5422,1.5505,1.5518,1.5392,,-0.51%
7/11/2012,1.5501,1.5517,1.558,1.5486,,-0.08%
7/10/2012,1.5514,1.5524,1.5551,1.5477,,-0.08%
7/9/2012,1.5526,1.5481,1.5536,1.5469,,0.25%
7/6/2012,1.5488,1.5524,1.5552,1.5461,,-0.23%
7/5/2012,1.5524,1.5595,1.5625,1.55,,-0.44%
7/4/2012,1.5592,1.5688,1.5692,1.5575,,-0.60%
7/3/2012,1.5686,1.5692,1.5715,1.5657,,-0.05%
7/2/2012,1.5694,1.5698,1.5723,1.564,,-0.07%
6/29/2012,1.5705,1.5515,1.5717,1.5509,,1.25%
6/28/2012,1.5511,1.5566,1.5625,1.5484,,-0.37%
6/27/2012,1.5568,1.5635,1.5642,1.5545,,-0.44%
6/26/2012,1.5637,1.5572,1.5652,1.5563,,0.42%
6/25/2012,1.5572,1.5587,1.5596,1.5538,,-0.10%
6/22/2012,1.5588,1.5598,1.5636,1.5556,,0.01%
6/21/2012,1.5587,1.5709,1.5734,1.5578,,-0.81%
6/20/2012,1.5715,1.5731,1.5779,1.5652,,-0.05%
6/19/2012,1.5723,1.5669,1.5759,1.5615,,0.35%
6/18/2012,1.5668,1.5729,1.5744,1.5636,,-0.30%
6/15/2012,1.5715,1.5554,1.5728,1.5475,,1.04%
6/14/2012,1.5554,1.551,1.5565,1.5472,,0.30%
6/13/2012,1.5507,1.557,1.5599,1.5504,,-0.44%
6/12/2012,1.5575,1.5476,1.5591,1.5455,,0.63%
6/11/2012,1.5477,1.5536,1.5583,1.5477,,0.03%
6/8/2012,1.5472,1.5532,1.5538,1.5402,,-0.36%
6/7/2012,1.5528,1.549,1.5602,1.543,,0.25%
6/6/2012,1.549,1.5376,1.5517,1.5372,,0.72%
6/5/2012,1.5379,1.5383,1.541,1.5322,,-0.01%
6/4/2012,1.538,1.537,1.5417,1.5341,,0.12%
6/1/2012,1.5361,1.5408,1.5439,1.5267,,-0.27%
5/31/2012,1.5403,1.5477,1.5528,1.5361,,-0.50%
5/30/2012,1.548,1.5635,1.5639,1.5474,,-1.02%
5/29/2012,1.5639,1.5684,1.5718,1.5608,,-0.26%
5/28/2012,1.568,1.5676,1.5719,1.5672,,0.13%
5/25/2012,1.5659,1.5674,1.5701,1.5629,,-0.06%
5/24/2012,1.5669,1.5692,1.5728,1.5639,,-0.11%
5/23/2012,1.5686,1.577,1.5773,1.5675,,-0.48%
5/22/2012,1.5761,1.5826,1.585,1.5742,,-0.42%
5/21/2012,1.5828,1.5814,1.5844,1.5779,,0.08%
5/18/2012,1.5815,1.5784,1.5839,1.5731,,0.13%
5/17/2012,1.5794,1.5911,1.5934,1.5785,,-0.73%
5/16/2012,1.591,1.5998,1.6001,1.5889,,-0.51%
5/15/2012,1.5992,1.6097,1.6115,1.5989,,-0.62%
5/14/2012,1.6091,1.6061,1.6124,1.605,,0.13%
5/11/2012,1.607,1.613,1.6144,1.6062,,-0.45%
5/10/2012,1.6143,1.613,1.6184,1.609,,0.07%
5/9/2012,1.6131,1.6153,1.616,1.6068,,-0.15%
5/8/2012,1.6156,1.6193,1.62,1.6123,,-0.21%
5/7/2012,1.619,1.6154,1.6199,1.6113,,0.23%
5/4/2012,1.6153,1.6181,1.6202,1.6141,,-0.17%
5/3/2012,1.6181,1.6201,1.6216,1.6162,,-0.11%
5/2/2012,1.6199,1.6219,1.624,1.616,,-0.12%
5/1/2012,1.6218,1.6236,1.6248,1.6186,,-0.08%
4/30/2012,1.6231,1.6275,1.6303,1.6221,,-0.21%
4/27/2012,1.6265,1.6179,1.6281,1.6152,,0.56%
4/26/2012,1.6174,1.6166,1.6208,1.6158,,0.05%
4/25/2012,1.6166,1.6143,1.6184,1.608,,0.17%
4/24/2012,1.6139,1.6126,1.6165,1.6109,,0.08%
4/23/2012,1.6126,1.6132,1.6136,1.6073,,0.01%
4/20/2012,1.6124,1.6052,1.6151,1.6037,,0.45%
4/19/2012,1.6051,1.6019,1.6078,1.6008,,0.19%
4/18/2012,1.602,1.5923,1.6043,1.5894,,0.63%
4/17/2012,1.5919,1.5895,1.5972,1.5861,,0.13%
4/16/2012,1.5898,1.5851,1.5911,1.5818,,0.33%
4/13/2012,1.5846,1.5955,1.5971,1.584,,-0.70%
4/12/2012,1.5958,1.5905,1.5986,1.5905,,0.33%
4/11/2012,1.5905,1.5864,1.594,1.5851,,0.29%
4/10/2012,1.5859,1.5894,1.5932,1.5808,,-0.20%
4/9/2012,1.589,1.5889,1.5916,1.5837,,0.03%
4/6/2012,1.5885,1.5824,1.5894,1.5823,,0.37%
4/5/2012,1.5826,1.5889,1.591,1.5804,,-0.37%
4/4/2012,1.5885,1.5908,1.5916,1.5831,,-0.17%
4/3/2012,1.5912,1.6021,1.6048,1.5891,,-0.70%
4/2/2012,1.6024,1.6016,1.6065,1.5977,,0.09%
3/30/2012,1.601,1.5952,1.6038,1.5947,,0.36%
3/29/2012,1.5952,1.5888,1.596,1.5858,,0.40%
3/28/2012,1.5888,1.5948,1.5966,1.5841,,-0.37%
3/27/2012,1.5947,1.5965,1.6002,1.5942,,-0.14%
3/26/2012,1.5969,1.5875,1.5975,1.58,,0.65%
3/23/2012,1.5866,1.5816,1.5909,1.5806,,0.33%
3/22/2012,1.5814,1.586,1.5894,1.577,,-0.35%
3/21/2012,1.587,1.5856,1.5925,1.582,,0.08%
3/20/2012,1.5858,1.5888,1.5899,1.5831,,-0.23%
3/19/2012,1.5894,1.5842,1.5915,1.5821,,0.32%
3/16/2012,1.5843,1.5712,1.5862,1.5693,,0.86%
3/15/2012,1.5708,1.567,1.5738,1.5633,,0.23%
3/14/2012,1.5672,1.5705,1.5745,1.5649,,-0.22%
3/13/2012,1.5707,1.5632,1.5749,1.562,,0.45%
3/12/2012,1.5636,1.5674,1.5697,1.5603,,-0.25%
3/9/2012,1.5675,1.583,1.5834,1.5662,,-0.94%
3/8/2012,1.5824,1.574,1.5835,1.5724,,0.52%
3/7/2012,1.5742,1.5721,1.576,1.5698,,0.15%
3/6/2012,1.5718,1.5864,1.5885,1.5696,,-0.89%
3/5/2012,1.5859,1.5836,1.5878,1.5785,,0.15%
3/2/2012,1.5836,1.5952,1.5968,1.5824,,-0.73%
3/1/2012,1.5952,1.5915,1.5976,1.5897,,0.23%
2/29/2012,1.5916,1.5903,1.5992,1.5898,,0.09%
2/28/2012,1.5901,1.5821,1.5909,1.58,,0.52%
2/27/2012,1.5819,1.5883,1.5903,1.581,,-0.42%
2/24/2012,1.5886,1.5744,1.5901,1.5721,,0.96%
2/23/2012,1.5735,1.5664,1.5741,1.565,,0.45%
2/22/2012,1.5664,1.5779,1.5814,1.5648,,-0.75%
2/21/2012,1.5783,1.5851,1.5867,1.5772,,-0.37%
2/20/2012,1.5841,1.5846,1.5882,1.5835,,0.03%
2/17/2012,1.5836,1.5796,1.5864,1.5788,,0.21%
2/16/2012,1.5803,1.5692,1.5817,1.5656,,0.68%
2/15/2012,1.5696,1.569,1.5737,1.5669,,0.10%
2/14/2012,1.5681,1.5766,1.5772,1.5644,,-0.54%
2/13/2012,1.5766,1.5775,1.5829,1.5759,,0.18%
2/10/2012,1.5738,1.5813,1.585,1.573,,-0.49%
2/9/2012,1.5816,1.5817,1.5886,1.5792,,0.00%
2/8/2012,1.5816,1.5896,1.593,1.5796,,-0.55%
2/7/2012,1.5903,1.5824,1.5907,1.5787,,0.51%
2/6/2012,1.5822,1.5814,1.5841,1.573,,0.06%
2/3/2012,1.5812,1.5807,1.5862,1.5751,,0.04%
2/2/2012,1.5806,1.5832,1.586,1.5794,,-0.14%
2/1/2012,1.5828,1.5756,1.5884,1.5706,,0.46%
1/31/2012,1.5756,1.5703,1.5797,1.5698,,0.35%
1/30/2012,1.5701,1.5718,1.5732,1.5654,,-0.20%
1/27/2012,1.5733,1.5687,1.5741,1.5641,,0.31%
1/26/2012,1.5684,1.5655,1.5735,1.565,,0.15%
1/25/2012,1.5661,1.562,1.568,1.5534,,0.31%
1/24/2012,1.5613,1.5571,1.5621,1.5533,,0.26%
1/23/2012,1.5572,1.555,1.5604,1.5517,,0.01%
1/20/2012,1.557,1.5488,1.5573,1.545,,0.52%
1/19/2012,1.5489,1.5433,1.5494,1.5415,,0.38%
1/18/2012,1.543,1.5332,1.5442,1.5328,,0.61%
1/17/2012,1.5336,1.5322,1.5406,1.531,,0.10%
1/16/2012,1.532,1.528,1.5354,1.5278,,0.02%
1/13/2012,1.5317,1.5337,1.541,1.5235,,-0.14%
1/12/2012,1.5339,1.5325,1.5368,1.5279,,0.14%
1/11/2012,1.5318,1.5482,1.5493,1.5309,,-1.04%
1/10/2012,1.5479,1.5458,1.5502,1.5446,,0.14%
1/9/2012,1.5457,1.5417,1.5471,1.5396,,0.16%
1/6/2012,1.5433,1.5491,1.5527,1.5376,,-0.32%
1/5/2012,1.5482,1.5616,1.5631,1.5467,,-0.85%
1/4/2012,1.5615,1.5647,1.567,1.558,,-0.19%
1/3/2012,1.5645,1.551,1.5671,1.5506,,0.92%
1/2/2012,1.5502,1.55,1.5547,1.5469,,-0.21%
12/30/2011,1.5535,1.541,1.5573,1.5402,,0.79%
12/29/2011,1.5413,1.5452,1.5477,1.5362,,-0.24%
12/28/2011,1.545,1.5667,1.5692,1.5446,,-1.37%
12/27/2011,1.5665,1.5629,1.5681,1.5596,,0.24%
12/26/2011,1.5627,1.5595,1.5647,1.5591,,0.25%
12/23/2011,1.5588,1.5673,1.5709,1.5587,,-0.54%
12/22/2011,1.5673,1.5671,1.5729,1.565,,0.00%
12/21/2011,1.5673,1.5659,1.5774,1.5647,,0.12%
12/20/2011,1.5654,1.5503,1.5703,1.5495,,1.01%
12/19/2011,1.5498,1.5542,1.5546,1.5465,,-0.14%
12/16/2011,1.5519,1.551,1.5558,1.5483,,0.08%
12/15/2011,1.5507,1.5465,1.553,1.5434,,0.27%
12/14/2011,1.5465,1.5478,1.5532,1.5408,,-0.08%
12/13/2011,1.5478,1.558,1.563,1.5451,,-0.69%
12/12/2011,1.5585,1.5652,1.5659,1.5536,,-0.47%
12/9/2011,1.5659,1.5629,1.5736,1.5585,,0.13%
12/8/2011,1.5639,1.5708,1.5772,1.561,,-0.45%
12/7/2011,1.571,1.5598,1.5724,1.5595,,0.75%
12/6/2011,1.5593,1.5638,1.5665,1.5561,,-0.37%
12/5/2011,1.5651,1.5631,1.5716,1.5588,,0.37%
12/2/2011,1.5593,1.5686,1.5724,1.5577,,-0.64%
12/1/2011,1.5693,1.5696,1.5757,1.5637,,-0.01%
11/30/2011,1.5694,1.56,1.5781,1.5526,,0.51%
11/29/2011,1.5614,1.5502,1.5658,1.5469,,0.73%
11/28/2011,1.5501,1.5478,1.5595,1.5458,,0.35%
11/25/2011,1.5447,1.549,1.552,1.5423,,-0.29%
11/24/2011,1.5492,1.5525,1.5566,1.5484,,-0.16%
11/23/2011,1.5517,1.5631,1.5656,1.5494,,-0.78%
11/22/2011,1.5639,1.5642,1.5693,1.5582,,-0.03%
11/21/2011,1.5644,1.5789,1.5799,1.5612,,-0.92%
11/18/2011,1.5789,1.5753,1.5889,1.5739,,0.25%
11/17/2011,1.575,1.5727,1.5813,1.569,,0.13%
11/16/2011,1.5729,1.5821,1.5829,1.5729,,-0.53%
11/15/2011,1.5813,1.5902,1.5933,1.5799,,-0.60%
11/14/2011,1.5908,1.6082,1.6092,1.5881,,-1.00%
11/11/2011,1.6068,1.5929,1.6094,1.5895,,0.85%
11/10/2011,1.5933,1.5918,1.5986,1.5868,,0.06%
11/9/2011,1.5923,1.6096,1.6121,1.5905,,-1.05%
11/8/2011,1.6092,1.6055,1.6131,1.6035,,0.27%
11/7/2011,1.6049,1.6069,1.608,1.598,,0.12%
11/4/2011,1.6029,1.6034,1.6065,1.5945,,-0.21%
11/3/2011,1.6063,1.5955,1.6071,1.5877,,0.74%
11/2/2011,1.5945,1.5947,1.6048,1.5917,,0.00%
11/1/2011,1.5945,1.6078,1.6095,1.589,,-0.89%
10/31/2011,1.6088,1.6124,1.6167,1.5966,,-0.20%
10/28/2011,1.612,1.6097,1.6153,1.6071,,0.11%
10/27/2011,1.6102,1.5957,1.6141,1.5954,,0.83%
10/26/2011,1.5969,1.6002,1.6043,1.5891,,-0.18%
10/25/2011,1.5998,1.5992,1.6039,1.5957,,0.05%
10/24/2011,1.599,1.5945,1.6009,1.59,,0.24%
10/21/2011,1.5951,1.5792,1.5974,1.5754,,1.04%
10/20/2011,1.5787,1.5769,1.5805,1.5681,,0.11%
10/19/2011,1.5769,1.5707,1.5848,1.5699,,0.41%
10/18/2011,1.5705,1.5739,1.5823,1.5631,,-0.24%
10/17/2011,1.5742,1.5819,1.585,1.573,,-0.48%
10/14/2011,1.5818,1.5758,1.5852,1.5721,,0.37%
10/13/2011,1.576,1.5745,1.5786,1.5667,,0.09%
10/12/2011,1.5746,1.5592,1.5799,1.5543,,1.03%
10/11/2011,1.5586,1.566,1.5665,1.5574,,-0.47%
10/10/2011,1.566,1.5558,1.569,1.5528,,0.66%
10/7/2011,1.5558,1.5435,1.5646,1.5423,,0.79%
10/6/2011,1.5436,1.5468,1.5503,1.5272,,-0.21%
10/5/2011,1.5469,1.5479,1.5494,1.5394,,-0.09%
10/4/2011,1.5483,1.543,1.5497,1.5341,,0.39%
10/3/2011,1.5423,1.5572,1.5589,1.5421,,-1.02%
9/30/2011,1.5582,1.5613,1.5667,1.5532,,-0.28%
9/29/2011,1.5625,1.5568,1.5717,1.5543,,0.32%
9/28/2011,1.5575,1.5637,1.5679,1.5564,,-0.37%
